# Degree	Number_of_Sterols
24.9	0.00158666666667
25.0	0.00156833333333
25.1	0.00157791666667
25.2	0.00153083333333
25.3	0.00152833333333
25.4	0.00150625
25.5	0.00143208333333
25.6	0.00147041666667
25.7	0.00143625
25.8	0.00139041666667
25.9	0.0014025
26.0	0.0013725
26.1	0.00131875
26.2	0.00138875
26.3	0.00132583333333
26.4	0.00124583333333
26.5	0.00126416666667
26.6	0.00124875
26.7	0.001245
26.8	0.00116416666667
26.9	0.0011925
27.0	0.00117333333333
27.1	0.00115
27.2	0.00113875
27.3	0.00113958333333
27.4	0.00112333333333
27.5	0.00107875
27.6	0.00107
27.7	0.00104333333333
27.8	0.00101916666667
27.9	0.00103833333333
28.0	0.00100083333333
28.1	0.000987916666667
28.2	0.0009625
28.3	0.00097125
28.4	0.00090125
28.5	0.00091375
28.6	0.0008875
28.7	0.000892083333333
28.8	0.000890833333333
28.9	0.000890833333333
29.0	0.000851666666667
29.1	0.0008425
29.2	0.000829583333333
29.3	0.000850833333333
29.4	0.000819166666667
29.5	0.000795833333333
29.6	0.000762083333333
29.7	0.000753333333333
29.8	0.000720416666667
29.9	0.000738333333333
30.0	0.0007175
30.1	0.00072
30.2	0.000699583333333
30.3	0.000692916666667
30.4	0.000670416666667
30.5	0.0006625
30.6	0.000630833333333
30.7	0.0006325
30.8	0.000632083333333
30.9	0.000607916666667
31.0	0.000586666666667
31.1	0.000594166666667
31.2	0.000610833333333
31.3	0.000581666666667
31.4	0.000565
31.5	0.000535416666667
31.6	0.000534166666667
31.7	0.000524583333333
31.8	0.0005625
31.9	0.000519166666667
32.0	0.000515
32.1	0.000506666666667
32.2	0.000516666666667
32.3	0.000486666666667
32.4	0.0004825
32.5	0.000450416666667
32.6	0.000487083333333
32.7	0.000445833333333
32.8	0.0004525
32.9	0.00044
33.0	0.000428333333333
33.1	0.000405
33.2	0.000402083333333
33.3	0.000409166666667
33.4	0.000402916666667
33.5	0.000393333333333
33.6	0.0003775
33.7	0.000364583333333
33.8	0.000363333333333
33.9	0.00038
34.0	0.000351666666667
34.1	0.000344583333333
34.2	0.0003475
34.3	0.0003375
34.4	0.000335416666667
34.5	0.000330833333333
34.6	0.0003275
34.7	0.000315833333333
34.8	0.000303333333333
34.9	0.000321666666667
